iteration,RBF_BO,HyperKappa_BO,Random,LLM-GA_unrestricted_p0.05,LLM-GA_unrestricted_p0.1,LLM-GA_unrestricted_p0.3,LLM-GA_unrestricted_p0.5,LLM-GA_unrestricted_p0.7,LLM-GA_unrestricted_p0.9,LLM-GA_depth3_p0.05,LLM-GA_depth3_p0.1,LLM-GA_depth3_p0.3,LLM-GA_depth3_p0.5,LLM-GA_depth3_p0.7,LLM-GA_depth3_p0.9
10,-1.500222262855706,-1.5002335343314135,-1.5002339787444585,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-1858.6007770341216,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347
11,-1.500222262855706,-1.500222262855706,-1.5002339787444585,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-1858.6007770341216,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347
12,-1.500222262855706,-1.500222262855706,-1.5002339787444585,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-1858.6007770341216,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347
13,-1.500222262855706,-1.5002207303576511,-1.5002339787444585,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-1858.6007770341216,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347
14,-1.500222262855706,-1.5002207303576511,-1.5002339787444585,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-1858.6007770341216,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-1858.6007770341216
15,-1.5002207303576511,-1.5002207303576511,-1.5002339787444585,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-1858.6007770341216,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-1858.6007770341216
16,-1.5002207303576511,-1.5002207303576511,-1.5002339787444585,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-1858.6007770341216,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-1858.6007770341216
17,-1.5002207303576511,-1.5002207303576511,-1.5002339787444585,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-1858.6007770341216,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-1858.6007770341216
18,-1.5002207303576511,-1.5002207303576511,-1.5002339787444585,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-1858.6007770341216,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-1858.6007770341216
19,-1.5002207303576511,-1.5002207303576511,-1.5002339787444585,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-1858.6007770341216,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-1858.6007770341216
20,-1.5002207303576511,-1.5002207303576511,-1.5002339787444585,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-1858.6007770341216,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-1858.6007770341216
21,-1.5002207303576511,-1.5002207303576511,-1.5002339787444585,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-1858.6007770341216,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-1858.6007770341216
22,-1.5002207303576511,-1.5002207303576511,-1.5002339787444585,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-1858.6007770341216,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-1858.6007770341216
23,-1.5002207303576511,-1.5002207303576511,-1.5002339787444585,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-1858.6007770341216,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-1858.6007770341216
24,-1.5002207303576511,-1.5002207303576511,-1.5002339787444585,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-1858.6007770341216,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-1858.6007770341216
25,-1.5002207303576511,-1.5002207303576511,-1.5002339787444585,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-1858.6007770341216,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-1858.6007770341216
26,-1.5002207303576511,-1.5002207303576511,-1.5002339787444585,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-1858.6007770341216,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-1858.6007770341216
27,-1.5002207303576511,-1.5002207303576511,-1.5002339787444585,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-1858.6007770341216,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-1858.6007770341216
28,-1.5002207303576511,-1.5002207303576511,-1.5002339787444585,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-1858.6007770341216,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-1858.6007770341216
29,-1.5002207303576511,-1.5002207303576511,-1.5002339787444585,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-1858.6007770341216,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-1858.6007770341216
30,-1.5002207303576511,-1.5002207303576511,-1.5002339787444585,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-1858.6007770341216,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-1858.6007770341216
31,-1.5002207303576511,-1.5002207303576511,-1.5002339787444585,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-1858.6007770341216,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-1858.6007770341216
32,-1.5002207303576511,-1.5002207303576511,-1.5002339787444585,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-1858.6007770341216,-2421.6186560051347,-2421.6186560051347,-1858.6007770341216,-2421.6186560051347,-1858.6007770341216
33,-1.5002207303576511,-1.5002207303576511,-1.5002339787444585,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-1858.6007770341216,-2421.6186560051347,-2421.6186560051347,-1858.6007770341216,-2421.6186560051347,-1858.6007770341216
34,-1.5002207303576511,-1.5002207303576511,-1.5002339787444585,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-1858.6007770341216,-2421.6186560051347,-2421.6186560051347,-1858.6007770341216,-2421.6186560051347,-1858.6007770341216
35,-1.5002207303576511,-1.5002207303576511,-1.5002339787444585,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-1858.6007770341216,-2421.6186560051347,-2421.6186560051347,-1858.6007770341216,-2421.6186560051347,-1858.6007770341216
36,-1.5002207303576511,-1.5002207303576511,-1.5002339787444585,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-1858.6007770341216,-2421.6186560051347,-2421.6186560051347,-1858.6007770341216,-2421.6186560051347,-1858.6007770341216
37,-1.5002207303576511,-1.5002207303576511,-1.5002339787444585,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-1858.6007770341216,-2421.6186560051347,-2421.6186560051347,-1858.6007770341216,-2421.6186560051347,-1858.6007770341216
38,-1.5002207303576511,-1.5002207303576511,-1.5002339787444585,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-1858.6007770341216,-2421.6186560051347,-2421.6186560051347,-1858.6007770341216,-2421.6186560051347,-1858.6007770341216
39,-1.5002207303576511,-1.5002207303576511,-1.5002339787444585,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-1858.6007770341216,-2421.6186560051347,-2421.6186560051347,-1858.6007770341216,-2421.6186560051347,-1858.6007770341216
40,-1.5002207303576511,-1.5002207303576511,-1.5002339787444585,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-1858.6007770341216,-2421.6186560051347,-2421.6186560051347,-1858.6007770341216,-2421.6186560051347,-1858.6007770341216
41,-1.5002207303576511,-1.5002207303576511,-1.5002339787444585,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-1858.6007770341216,-2421.6186560051347,-2421.6186560051347,-1858.6007770341216,-2421.6186560051347,-1858.6007770341216
42,-1.5002207303576511,-1.5002207303576511,-1.5002339787444585,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-1858.6007770341216,-2421.6186560051347,-2421.6186560051347,-1858.6007770341216,-2421.6186560051347,-1858.6007770341216
43,-1.5002207303576511,-1.5002207303576511,-1.5002339787444585,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-1858.6007770341216,-2421.6186560051347,-2421.6186560051347,-1858.6007770341216,-2421.6186560051347,-1858.6007770341216
44,-1.5002207303576511,-1.5002207303576511,-1.5002339787444585,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-1858.6007770341216,-2421.6186560051347,-2421.6186560051347,-1858.6007770341216,-2421.6186560051347,-1858.6007770341216
45,-1.5002207303576511,-1.5002207303576511,-1.5002339787444585,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-1858.6007770341216,-2421.6186560051347,-2421.6186560051347,-1858.6007770341216,-2421.6186560051347,-1858.6007770341216
46,-1.5002207303576511,-1.5002207303576511,-1.5002339787444585,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-1858.6007770341216,-2421.6186560051347,-2421.6186560051347,-1858.6007770341216,-2421.6186560051347,-1858.6007770341216
47,-1.5002207303576511,-1.5002207303576511,-1.5002339787444585,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-1858.6007770341216,-2421.6186560051347,-2421.6186560051347,-1858.6007770341216,-2421.6186560051347,-1858.6007770341216
48,-1.5002207303576511,-1.5002207303576511,-1.5002339787444585,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-1858.6007770341216,-2421.6186560051347,-2421.6186560051347,-1858.6007770341216,-2421.6186560051347,-1858.6007770341216
49,-1.5002207303576511,-1.5002207303576511,-1.5002339787444585,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-1858.6007770341216,-2421.6186560051347,-2421.6186560051347,-1858.6007770341216,-2421.6186560051347,-1858.6007770341216
50,-1.5002207303576511,-1.5002207303576511,-1.5002339787444585,-2421.6186560051347,-1858.6007770341216,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-2421.6186560051347,-1858.6007770341216,-2421.6186560051347,-2421.6186560051347,-1858.6007770341216,-2421.6186560051347,-1858.6007770341216
