iteration,RBF_BO,HyperKappa_BO,Random,LLM-GA_unrestricted_p0.05,LLM-GA_unrestricted_p0.1,LLM-GA_unrestricted_p0.3,LLM-GA_unrestricted_p0.5,LLM-GA_unrestricted_p0.7,LLM-GA_unrestricted_p0.9,LLM-GA_depth3_p0.05,LLM-GA_depth3_p0.1,LLM-GA_depth3_p0.3,LLM-GA_depth3_p0.5,LLM-GA_depth3_p0.7,LLM-GA_depth3_p0.9
15,-1.5002297283030455,-1.5001586668724798,-641.930927448471,-2565.875367771585,-2070.6233164081336,-2095.4825339862186,-2565.875367771585,-2565.875367771585,-1472.7435309181978,-2565.875367771585,-1379.7680116887727,-2565.875367771585,-2565.875367771585,-2565.875367771585,-2565.875367771585
16,-1.5002297283030455,-1.5001586668724798,-641.930927448471,-2565.875367771585,-1472.7435309181978,-2095.4825339862186,-2565.875367771585,-2565.875367771585,-1472.7435309181978,-2565.875367771585,-1379.7680116887727,-1379.7680116887727,-2565.875367771585,-2565.875367771585,-2565.875367771585
17,-1.5002297283030455,-1.5001586668724798,-641.930927448471,-2565.875367771585,-1472.7435309181978,-2095.4825339862186,-2565.875367771585,-2565.875367771585,-1472.7435309181978,-2565.875367771585,-1379.7680116887727,-1379.7680116887727,-2565.875367771585,-2565.875367771585,-2565.875367771585
18,-1.5001586668724798,-1.5001586668724798,-641.930927448471,-2565.875367771585,-1472.7435309181978,-2095.4825339862186,-2565.875367771585,-2565.875367771585,-1472.7435309181978,-2565.875367771585,-1379.7680116887727,-1379.7680116887727,-2565.875367771585,-2565.875367771585,-2565.875367771585
19,-1.5001586668724798,-1.5001586668724798,-641.930927448471,-2565.875367771585,-1472.7435309181978,-2095.4825339862186,-2565.875367771585,-2565.875367771585,-1472.7435309181978,-2565.875367771585,-1379.7680116887727,-1379.7680116887727,-2565.875367771585,-1379.7680116887727,-2565.875367771585
20,-1.5001586668724798,-1.5001586668724798,-641.930927448471,-2565.875367771585,-1472.7435309181978,-2095.4825339862186,-2565.875367771585,-2565.875367771585,-1472.7435309181978,-2565.875367771585,-1379.7680116887727,-1379.7680116887727,-2565.875367771585,-1379.7680116887727,-2565.875367771585
21,-1.5001586668724798,-1.5001586668724798,-641.930927448471,-2565.875367771585,-1472.7435309181978,-2095.4825339862186,-2565.875367771585,-2565.875367771585,-1472.7435309181978,-2565.875367771585,-1379.7680116887727,-1379.7680116887727,-2565.875367771585,-1379.7680116887727,-2565.875367771585
22,-1.5001586668724798,-1.5001586668724798,-641.930927448471,-2565.875367771585,-1472.7435309181978,-2095.4825339862186,-2565.875367771585,-2565.875367771585,-1472.7435309181978,-2565.875367771585,-1379.7680116887727,-1379.7680116887727,-2565.875367771585,-1379.7680116887727,-2565.875367771585
23,-1.5001586668724798,-1.5001586668724798,-641.930927448471,-2565.875367771585,-1472.7435309181978,-2095.4825339862186,-2565.875367771585,-2565.875367771585,-1472.7435309181978,-2565.875367771585,-1379.7680116887727,-1379.7680116887727,-2565.875367771585,-1379.7680116887727,-2565.875367771585
24,-1.5001586668724798,-1.5001586668724798,-641.930927448471,-2565.875367771585,-1472.7435309181978,-2095.4825339862186,-2565.875367771585,-2258.3869134205556,-1472.7435309181978,-2565.875367771585,-1379.7680116887727,-1379.7680116887727,-2565.875367771585,-1379.7680116887727,-2565.875367771585
25,-1.5001586668724798,-1.5001586668724798,-641.930927448471,-2565.875367771585,-1472.7435309181978,-2095.4825339862186,-2565.875367771585,-2258.3869134205556,-1472.7435309181978,-2565.875367771585,-1379.7680116887727,-1379.7680116887727,-2565.875367771585,-1379.7680116887727,-2565.875367771585
26,-1.5001586668724798,-1.5001586668724798,-641.930927448471,-2565.875367771585,-1472.7435309181978,-2095.4825339862186,-2258.3869134205556,-2258.3869134205556,-1472.7435309181978,-2565.875367771585,-1379.7680116887727,-1379.7680116887727,-2565.875367771585,-1379.7680116887727,-2565.875367771585
27,-1.5001586668724798,-1.5001586668724798,-641.930927448471,-2565.875367771585,-1472.7435309181978,-2095.4825339862186,-2258.3869134205556,-2258.3869134205556,-1472.7435309181978,-2565.875367771585,-1379.7680116887727,-1379.7680116887727,-2565.875367771585,-1379.7680116887727,-2565.875367771585
28,-1.5001586668724798,-1.5001586668724798,-641.930927448471,-2565.875367771585,-1472.7435309181978,-2095.4825339862186,-2258.3869134205556,-2258.3869134205556,-1472.7435309181978,-2565.875367771585,-1379.7680116887727,-1379.7680116887727,-2565.875367771585,-1379.7680116887727,-2565.875367771585
29,-1.5001586668724798,-1.5001586668724798,-641.930927448471,-2565.875367771585,-1472.7435309181978,-2095.4825339862186,-2258.3869134205556,-2258.3869134205556,-1472.7435309181978,-2565.875367771585,-1379.7680116887727,-1379.7680116887727,-2565.875367771585,-1379.7680116887727,-2565.875367771585
30,-1.5001586668724798,-1.5001586668724798,-641.930927448471,-2565.875367771585,-1472.7435309181978,-2095.4825339862186,-2258.3869134205556,-2258.3869134205556,-1472.7435309181978,-2565.875367771585,-1379.7680116887727,-1379.7680116887727,-1.5002297283030455,-1379.7680116887727,-2565.875367771585
31,-1.5001586668724798,-1.5001586668724798,-641.930927448471,-2565.875367771585,-1472.7435309181978,-2031.9402501164732,-2258.3869134205556,-2258.3869134205556,-1472.7435309181978,-2565.875367771585,-1379.7680116887727,-1379.7680116887727,-1.5002297283030455,-1379.7680116887727,-2565.875367771585
32,-1.5001586668724798,-1.5001586668724798,-641.930927448471,-2565.875367771585,-1472.7435309181978,-2031.9402501164732,-2258.3869134205556,-2258.3869134205556,-1472.7435309181978,-2565.875367771585,-1379.7680116887727,-1379.7680116887727,-1.5002297283030455,-1379.7680116887727,-2565.875367771585
33,-1.5001586668724798,-1.5001586668724798,-641.930927448471,-2565.875367771585,-1472.7435309181978,-2031.9402501164732,-2258.3869134205556,-2258.3869134205556,-1472.7435309181978,-2565.875367771585,-1379.7680116887727,-1379.7680116887727,-1.5002297283030455,-1379.7680116887727,-2565.875367771585
34,-1.5001586668724798,-1.5001586668724798,-641.930927448471,-2565.875367771585,-1472.7435309181978,-2031.9402501164732,-2258.3869134205556,-2258.3869134205556,-1472.7435309181978,-2565.875367771585,-1379.7680116887727,-1379.7680116887727,-1.5002297283030455,-1379.7680116887727,-2565.875367771585
35,-1.5001586668724798,-1.5001586668724798,-641.930927448471,-2565.875367771585,-1472.7435309181978,-2031.9402501164732,-2258.3869134205556,-2258.3869134205556,-1472.7435309181978,-2565.875367771585,-1379.7680116887727,-1379.7680116887727,-1.5002297283030455,-1379.7680116887727,-2565.875367771585
36,-1.5001586668724798,-1.5001586668724798,-641.930927448471,-2565.875367771585,-1472.7435309181978,-1472.7435309181978,-2258.3869134205556,-2258.3869134205556,-1472.7435309181978,-2565.875367771585,-1379.7680116887727,-1379.7680116887727,-1.5002297283030455,-1379.7680116887727,-2565.875367771585
37,-1.5001586668724798,-1.5001586668724798,-641.930927448471,-2565.875367771585,-1472.7435309181978,-1472.7435309181978,-2258.3869134205556,-2258.3869134205556,-1472.7435309181978,-2565.875367771585,-1379.7680116887727,-1379.7680116887727,-1.5002297283030455,-1379.7680116887727,-2565.875367771585
38,-1.5001586668724798,-1.5001586668724798,-641.930927448471,-2565.875367771585,-1472.7435309181978,-1472.7435309181978,-2258.3869134205556,-2258.3869134205556,-1472.7435309181978,-2565.875367771585,-1379.7680116887727,-1379.7680116887727,-1.5002297283030455,-1379.7680116887727,-2565.875367771585
39,-1.5001586668724798,-1.5001586668724798,-1.5002337906472258,-2565.875367771585,-1472.7435309181978,-1472.7435309181978,-2258.3869134205556,-2258.3869134205556,-1472.7435309181978,-2565.875367771585,-1379.7680116887727,-1379.7680116887727,-1.5002297283030455,-1379.7680116887727,-2565.875367771585
40,-1.5001586668724798,-1.5001586668724798,-1.5002337906472258,-2565.875367771585,-1472.7435309181978,-1472.7435309181978,-2258.3869134205556,-2258.3869134205556,-1472.7435309181978,-2565.875367771585,-1379.7680116887727,-1379.7680116887727,-1.5002297283030455,-1379.7680116887727,-2565.875367771585
41,-1.5001586668724798,-1.5001586668724798,-1.5002337906472258,-2565.875367771585,-1472.7435309181978,-1472.7435309181978,-2258.3869134205556,-2258.3869134205556,-1472.7435309181978,-2565.875367771585,-1379.7680116887727,-1379.7680116887727,-1.5002297283030455,-1379.7680116887727,-2565.875367771585
42,-1.5001586668724798,-1.5001586668724798,-1.5002337906472258,-2565.875367771585,-1472.7435309181978,-1472.7435309181978,-2258.3869134205556,-2258.3869134205556,-1472.7435309181978,-2565.875367771585,-1379.7680116887727,-1379.7680116887727,-1.5002297283030455,-1379.7680116887727,-2565.875367771585
43,-1.5001586668724798,-1.5001586668724798,-1.5002337906472258,-2565.875367771585,-1472.7435309181978,-1472.7435309181978,-2258.3869134205556,-2258.3869134205556,-1472.7435309181978,-2565.875367771585,-1379.7680116887727,-1379.7680116887727,-1.5002297283030455,-1379.7680116887727,-2565.875367771585
44,-1.5001586668724798,-1.5001586668724798,-1.5002337906472258,-2565.875367771585,-1472.7435309181978,-1472.7435309181978,-2258.3869134205556,-2258.3869134205556,-1472.7435309181978,-2565.875367771585,-1379.7680116887727,-1379.7680116887727,-1.5002297283030455,-1379.7680116887727,-2565.875367771585
45,-1.5001586668724798,-1.5001586668724798,-1.5002337906472258,-2565.875367771585,-1472.7435309181978,-1472.7435309181978,-2258.3869134205556,-2258.3869134205556,-1472.7435309181978,-2565.875367771585,-1379.7680116887727,-1379.7680116887727,-1.5002297283030455,-1379.7680116887727,-2565.875367771585
46,-1.5001586668724798,-1.5001586668724798,-1.5002337906472258,-2565.875367771585,-1472.7435309181978,-1472.7435309181978,-2258.3869134205556,-2258.3869134205556,-1472.7435309181978,-2565.875367771585,-1379.7680116887727,-1379.7680116887727,-1.5002297283030455,-1379.7680116887727,-2565.875367771585
47,-1.5001586668724798,-1.5001586668724798,-1.5002337906472258,-2565.875367771585,-1472.7435309181978,-1472.7435309181978,-2258.3869134205556,-2258.3869134205556,-1472.7435309181978,-2565.875367771585,-1379.7680116887727,-1379.7680116887727,-1.5002297283030455,-1379.7680116887727,-2565.875367771585
48,-1.5001586668724798,-1.5001586668724798,-1.5002337906472258,-2565.875367771585,-1472.7435309181978,-1472.7435309181978,-2258.3869134205556,-2258.3869134205556,-1472.7435309181978,-2565.875367771585,-1379.7680116887727,-1379.7680116887727,-1.5002297283030455,-1379.7680116887727,-2565.875367771585
49,-1.5001586668724798,-1.5001586668724798,-1.5002337906472258,-2565.875367771585,-1472.7435309181978,-1472.7435309181978,-2258.3869134205556,-2258.3869134205556,-1472.7435309181978,-2565.875367771585,-1379.7680116887727,-1379.7680116887727,-1.5002297283030455,-1379.7680116887727,-2565.875367771585
50,-1.5001586668724798,-1.5001586668724798,-1.5002337906472258,-2565.875367771585,-1472.7435309181978,-1472.7435309181978,-2258.3869134205556,-2258.3869134205556,-1472.7435309181978,-2565.875367771585,-1379.7680116887727,-1379.7680116887727,-1.5002297283030455,-1379.7680116887727,-2565.875367771585
